47,42,52.8,2,0
100,81,64.6,2,1
100,37,79.5,2,1
36,100,25.7,1,-1
44,33,37.8,2,1
75,47,53.5,1,-1
33,70,39.9,3,1
44,77,31.6,1,0
81,63,58.3,1,0
63,40,75.1,1,0
42,81,48,1,-1
33,75,54.3,1,-1
41,31,47.6,3,1
36,44,52.2,1,0
77,63,57.9,5,1
36,33,67.2,4,1
40,49,42.8,1,0
44,75,30.7,4,-1
70,37,69.4,3,1
40,44,53.8,2,1
77,33,72.5,1,-1
49,31,47.1,2,1
42,37,33.9,2,-1
33,54,49,1,0
33,70,21.5,4,1
41,42,46.4,1,-1
44,81,43.6,1,0
47,36,46.6,4,1
44,77,27.1,2,1
77,63,75.1,2,1
41,40,47.5,2,-1
76,75,49.3,4,1
69,46,52.6,3,1
93,40,61.7,2,1
41,45,62.3,1,0
86,61,57.5,1,0
44,34,50.3,1,-1
24,78,23.1,1,-1
44,28,54.4,1,0
40,46,35.7,1,0
61,75,50.5,1,-1
45,40,55.3,2,1
24,93,29.5,1,-1
86,34,65.3,7,1
46,44,51.4,1,0
28,76,26.2,2,-1
41,41,65.3,2,1
40,45,32.9,5,1
40,44,36.1,1,-1
46,69,56.6,1,-1
24,78,46.9,1,-1
41,28,56.6,2,0
41,86,43.1,1,0
45,93,33.6,1,-1
45,61,46.8,1,-1
40,46,39.9,1,-1
61,46,54.9,1,0
34,44,37.9,1,0
41,44,47.8,1,-1
45,78,32.9,1,-1
24,46,36.2,1,0
76,86,50.7,1,0
75,40,54.7,3,1
46,45,43.3,1,-1
45,46,36.5,1,0
76,34,62.1,4,1
69,44,39.9,1,0
28,78,57.7,1,-1
44,41,39.7,4,1
41,24,44.9,2,-1
45,93,57.9,2,0
93,40,52.7,1,-1
41,76,56.5,4,1
61,44,52.2,3,1
34,28,39.3,1,0
44,75,59,3,-1
78,40,64.2,4,1
41,46,47,1,0
69,24,60.1,1,-1
45,45,70.4,2,-1
93,75,50.5,1,-1
40,61,56.5,5,1
69,34,67.3,4,1
28,44,41.6,1,0
44,86,56.2,1,-1
24,45,44.6,2,1
41,41,41.6,1,-1
45,78,45.1,3,0
61,76,27.4,1,0
46,28,64.6,3,1
44,40,57.2,2,1
86,24,71.5,1,0
46,75,38.4,1,0
40,41,34.9,2,1
34,61,40.9,2,1
69,93,56.1,2,-1
44,69,32.8,1,0
41,44,55.4,1,-1
45,24,44.1,1,0
45,76,32.5,1,-1
76,41,59.4,2,1
46,78,35.3,1,0
78,86,57.7,1,-1
46,41,52,2,0
24,45,35.6,1,0
41,28,44.7,2,1
75,76,48.7,3,-1
61,41,49.3,2,0
34,45,50.5,1,-1
44,69,45.1,2,-1
46,46,54.8,2,1
41,44,54.4,1,-1
75,24,65.8,4,1
44,86,35.9,1,0
34,40,45.6,1,0
75,45,45.7,1,-1
46,86,69.8,1,0
40,24,38.2,3,1
93,41,60.1,5,1
28,61,59.3,2,0
40,76,40.4,1,-1
24,76,22.7,1,-1
69,28,68.4,1,0
41,45,37.2,1,0
46,69,52.9,1,-1
44,61,41.9,1,0
41,41,43.5,4,-1
78,41,61.7,2,1
44,40,50.2,1,0
41,61,37.3,1,0
76,46,60.2,3,-1
75,69,54.5,1,0
46,41,58.4,1,0
46,34,66.4,1,-1
69,61,54.5,1,0
45,46,40.9,2,1
93,78,39.3,3,1
44,44,64.9,2,1
28,44,60.7,1,-1
34,34,58.7,1,-1
40,40,44.1,3,1
86,45,60.2,2,0
24,40,53.5,2,1
40,44,45.8,2,1
45,44,42.1,2,1
41,86,40,4,-1
34,40,43.7,3,1
75,40,51.5,3,1
75,46,75.6,1,0
75,45,49.5,5,1
78,40,66.7,2,1
28,40,54.4,1,0
93,93,45.9,2,1
93,86,44.4,3,1
44,46,47.1,1,0
34,61,53.3,1,0
34,45,32.7,1,0
93,78,41.7,3,0
61,75,54,3,1
41,46,65.7,4,1
40,78,45,1,-1
44,76,36.2,1,-1
44,75,35.6,1,-1
46,61,54.3,3,-1
24,28,37.8,1,-1
46,40,69.4,2,-1
76,34,72.2,2,0
86,40,65.7,4,1
45,93,33.1,3,1
76,24,70.7,2,0
45,41,43.8,4,1
41,34,43.1,3,0
41,78,31.2,1,-1
93,86,54.5,1,-1
44,41,22.1,4,1
46,78,55.2,1,-1
45,45,41,3,0
75,34,64.1,2,1
45,41,32.9,2,0
28,86,34.8,2,1
24,40,54.2,1,-1
86,69,59.8,2,1
40,40,40.9,1,0
44,46,40.4,2,-1
28,46,44.9,1,0
78,44,70.8,2,-1
41,61,61.7,3,1
34,24,50.9,3,1
44,46,39.7,1,0
61,45,52.7,2,-1
78,46,62.3,2,1
76,44,43,1,-1
44,78,37.1,1,0
69,93,55.9,1,0
69,76,65.5,2,1
28,28,37.1,3,1
86,76,49.1,1,-1
46,44,67.8,1,-1
24,45,33.9,1,-1
40,69,42.1,1,-1
41,75,45.1,3,-1
40,45,41.6,4,1
40,45,33.8,1,0
41,86,39.1,1,-1
44,69,57.5,1,-1
75,41,60.4,3,0
41,45,60.5,1,-1
46,24,53.8,4,1
41,45,55.9,1,-1
61,41,41.5,2,0
41,75,49,2,1
40,44,30.2,1,-1
40,78,36.6,2,0
46,45,62.9,2,0
44,40,28.3,3,1
93,41,52.8,2,1
34,34,36.6,1,-1
46,28,46.9,1,0
61,46,63.6,2,-1
41,24,26.4,3,1
34,41,66.8,1,0
78,40,54.6,2,1
61,86,32.3,1,-1
76,44,69.3,1,-1
45,28,38.5,3,1
75,78,39.4,1,-1
44,78,39.9,3,0
44,41,34.9,1,-1
86,69,64.3,4,1
24,44,55.6,1,-1
75,45,73.5,1,0
45,40,32.1,2,0
46,46,65.1,2,1
34,44,50.5,1,-1
44,40,40.1,1,0
24,45,28.4,2,1
45,46,29.7,4,1
78,69,55.6,2,0
24,44,45.3,4,1
40,40,39,2,-1
86,41,71.8,3,1
93,41,72.9,1,0
40,41,55.6,2,0
45,45,37.2,2,-1
69,45,61.6,1,0
34,61,49.8,2,1
44,41,48.3,2,1
78,44,60.7,1,-1
61,78,48.6,1,-1
75,76,47,1,-1
41,46,38.5,1,-1
24,28,51.1,1,0
76,46,66.1,2,1
46,46,52.8,2,0
93,28,48.9,3,1
41,46,52.2,1,-1
41,41,27.8,3,1
40,75,57,1,0
24,40,43.3,3,1
61,40,60.1,1,-1
61,44,51.5,4,1
45,34,34.2,3,0
78,61,67.4,3,1
78,34,59.5,1,0
40,76,48.1,1,0
46,44,62.2,4,1
69,28,36.1,3,1
28,34,52.2,2,-1
44,45,44.3,1,-1
44,76,36.2,1,-1
45,93,51.8,1,-1
44,93,33.2,1,-1
24,75,29.7,3,-1
44,24,31.1,1,0
86,24,58.7,4,1
46,40,49.5,1,-1
45,46,48.6,2,-1
69,86,40,1,-1
45,45,23.3,3,1
40,75,19.6,2,1
45,76,46.3,1,0
44,41,41.4,3,1
45,40,33.3,4,1
44,41,42.1,2,0
46,93,52.2,1,-1
40,34,65.8,1,-1
76,86,72.3,1,-1
78,41,70.8,3,1
41,45,45.4,2,1
61,44,49.5,3,1
41,69,44.6,1,0
78,28,68.1,2,0
86,46,51.2,2,1
61,75,63.2,3,1
45,40,54.8,1,0
93,69,53.8,2,0
75,69,64.8,2,1
44,46,42.2,2,0
40,46,55.1,2,-1
44,45,44.9,3,1
93,34,57.1,3,1
45,28,52.4,2,0
86,34,68.8,4,1
40,46,58.1,1,-1
78,41,69.2,5,1
24,41,37.5,1,-1
28,61,31.9,1,-1
40,86,45.1,1,-1
34,41,70.3,1,-1
44,40,34.2,1,-1
46,28,58.2,2,1
42,71,58.4,1,-1
47,50,48,2,0
45,47,33.4,2,0
39,81,56,2,-1
70,66,50,1,0
63,37,43.7,2,0
42,34,37.1,3,1
43,51,30.9,3,1
42,17,40.8,1,0
60,71,54.9,1,-1
50,42,50.8,3,0
34,39,56.1,3,1
37,47,34.2,2,0
45,51,63.9,1,-1
71,81,59.6,4,1
50,17,54,1,0
47,81,45.4,3,1
42,34,33.7,1,-1
70,37,61.5,1,-1
42,63,50.2,1,-1
62,51,53.3,1,-1
66,47,50,1,0
39,45,45.8,1,-1
60,43,67.4,1,0
42,66,47.2,1,-1
39,17,42.7,1,0
71,42,51.4,2,1
62,42,49.3,1,-1
66,45,51.5,2,1
60,63,71.3,2,0
45,39,51.3,2,0
34,37,36.6,1,0
37,71,52.3,1,0
34,50,49.6,3,1
51,43,54.3,1,-1
42,51,41.6,2,1
81,66,34.1,3,1
51,43,51.8,2,0
43,42,35.4,1,0
47,70,51.3,3,1
51,51,45,2,-1
43,60,31.1,2,1
70,66,57.7,3,1
47,62,49.2,1,0
81,17,39.3,1,-1
42,45,48.7,1,0
60,45,64.9,1,-1
43,62,39.1,1,0
17,70,38.7,1,-1
34,50,35.6,2,1
66,66,66.8,4,1
42,39,48.7,1,0
43,62,32.6,1,-1
51,42,65.5,3,1
60,81,63.9,3,1
45,39,50.6,2,1
42,62,43.8,1,0
17,63,51.8,1,-1
39,47,48.8,4,1
62,17,40.9,1,0
42,47,41.5,1,0
50,34,62.9,1,-1
81,43,52.3,3,1
17,47,40.1,2,-1
39,50,42.3,1,0
70,42,63.9,3,1
71,60,40.5,3,0
45,42,34.1,1,0
42,47,38,1,0
70,71,45.1,1,0
60,66,41.6,4,1
43,60,29.6,2,0
70,45,62.5,2,1
47,47,40.3,2,1
43,50,38.9,2,0
45,50,37.6,2,0
81,71,27.9,1,-1
66,45,53,2,-1
43,47,51.7,1,0
51,37,54.8,1,-1
62,81,68,2,-1
60,17,60.2,1,-1
63,42,58.2,1,0
47,34,58.6,1,0
63,62,50.9,1,-1
37,66,54.2,3,1
66,66,66.4,4,1
42,39,65.7,1,0
42,51,50.6,1,-1
63,42,63.1,1,-1
81,17,41.3,2,1
47,45,42.7,2,1
39,42,48.6,1,-1
37,71,49,4,1
63,60,50.6,2,-1
50,45,54.9,5,1
66,37,46.9,3,1
66,51,53.5,1,-1
70,42,55.8,4,1
70,62,58.3,1,0
42,37,39.8,3,1
34,51,35.6,1,-1
71,63,64.8,1,-1
43,45,45.3,1,-1
47,47,59,3,1
43,66,32.3,1,-1
62,66,46.7,1,-1
70,70,61.7,1,0
66,51,58.5,1,-1
37,47,44.2,1,-1
71,47,73,1,-1
66,71,62.7,1,-1
81,81,43.5,1,0
43,47,44.5,1,0
17,70,48.3,2,0
17,34,65.1,2,1
50,45,67.2,3,0
66,39,54.7,2,1
42,47,45.4,3,1
34,34,40.2,2,-1
42,62,50.7,2,0
47,42,42.7,3,0
81,47,32.6,3,1
63,34,58.4,3,1
39,47,33.7,2,-1
50,66,49.3,1,0
42,66,53.7,5,1
66,37,69.2,1,0
39,34,44.9,3,1
60,17,53.3,1,0
81,47,31.1,1,0
81,66,58.1,1,0
47,34,46.3,3,1
42,63,57.8,2,1
50,51,51.8,3,1
51,66,46.8,3,-1
47,47,49.3,1,0
71,63,65.7,4,1
60,45,66.1,2,0
62,45,56.5,2,0
17,42,50.1,1,-1
71,39,42.8,2,0
17,66,33.8,2,1
43,70,33.5,1,0
37,34,34.5,3,1
70,47,65.2,1,0
66,62,58.7,2,-1
50,39,68.6,1,-1
66,34,69.3,1,-1
63,34,30.2,2,1
34,51,42.6,1,-1
50,51,47.3,2,1
62,70,51.9,1,-1
43,47,56.7,1,-1
47,39,60.7,1,0
42,47,43.5,1,-1
63,17,58,4,1
81,45,29.5,1,0
50,42,54.7,4,1
50,43,56.1,3,1
42,37,50.5,3,1
63,42,40.2,4,0
81,66,38.3,4,1
39,47,38,1,-1
39,51,46.4,1,0
37,60,33,2,0
81,42,43.9,1,0
60,47,52.4,1,-1
42,50,36.3,2,1
17,45,35.3,2,-1
43,60,40.8,3,0
45,66,41.3,1,-1
42,71,68.6,1,0
63,43,61.1,3,1
47,34,35.5,2,1
70,66,49.9,2,1
47,51,38.8,3,1
81,50,48.7,3,1
66,17,55.7,3,1
34,60,47.7,3,1
39,42,43.9,1,0
47,45,60.8,2,1
42,37,53.1,2,1
71,39,37.1,1,-1
34,60,41.1,1,0
62,66,28.5,2,1
45,37,42.4,2,1
66,63,59.2,3,1
81,51,45.9,2,0
42,47,42.9,2,1
60,71,62.4,3,-1
66,17,66.2,3,1
50,39,64.5,2,0
47,63,58.5,1,-1
42,51,56.3,1,-1
66,70,54,1,-1
43,45,46,2,1
62,47,42.9,2,-1
71,34,37.8,3,1
42,66,54.4,1,0
50,45,60.2,1,0
42,63,60.4,2,-1
60,43,49.1,1,0
37,66,35.7,1,-1
81,34,33.8,2,1
62,39,55.9,2,0
70,47,54.4,2,0
17,50,51,1,-1
62,42,61.5,3,1
66,47,54.4,5,1
37,42,44.2,6,1
63,34,50.6,2,0
47,81,54.1,1,-1
43,70,56.2,1,-1
47,39,43.8,1,-1
47,17,52.1,2,1
70,42,54.2,5,1
42,81,52.3,1,0
66,63,58.7,1,0
39,51,39.7,3,1
50,37,54.5,1,-1
60,50,57.4,3,1
39,42,32.6,2,-1
34,66,29.2,1,-1
37,51,44.7,4,1
50,47,48.7,1,-1
51,51,60.6,1,0
66,63,38.9,3,1
81,71,46,1,-1
60,63,61.5,2,1
47,39,62.3,1,-1
60,66,42.2,1,0
47,70,41.6,2,1
62,62,46.2,3,0
63,45,34.6,1,0
66,50,54.4,1,-1
17,47,28.8,2,-1
51,62,55.3,2,0
34,17,42.7,3,1
37,37,49.3,1,-1
42,42,55.9,1,-1
47,70,42.8,1,-1
47,51,52.8,2,0
39,63,34.9,1,0
45,47,46.9,1,-1
43,34,46.1,3,1
62,42,66.6,2,0
70,42,51.8,2,0
37,71,59.9,1,-1
62,39,52.8,1,0
42,39,58.6,2,1
63,45,49.2,3,1
71,60,62.6,1,-1
42,47,52,1,-1
66,34,53.4,1,0
47,17,53.2,3,1
51,60,47.1,1,-1
43,71,28.6,3,1
63,42,54.6,2,0
17,43,37.5,2,1
51,45,47.9,2,1
43,81,35,2,0
37,63,49.4,1,-1
47,42,56,2,-1
34,43,47,1,0
39,50,44.8,2,0
37,81,50.1,4,1
42,45,40.8,2,0
50,47,60.7,1,0
17,50,41.7,4,1
70,62,65.1,3,1
42,66,33.7,1,-1
66,60,50.4,1,-1
66,47,61.3,1,0
71,45,60.7,3,0
42,71,28.3,1,0
60,42,48.7,2,1
48,75,24,1,-1
87,33,61.4,3,1
47,41,63.3,2,0
60,62,43.9,1,-1
56,70,40.4,2,1
30,39,51,1,-1
44,54,57.8,2,1
47,38,46.6,1,-1
41,38,36.7,1,-1
47,47,45.8,2,-1
35,75,42.7,1,-1
79,54,52.9,3,1
60,62,57.6,1,0
56,70,55.4,1,0
30,33,34.5,2,-1
33,35,36,3,1
41,87,31.7,1,-1
79,75,72.2,1,0
48,39,35.7,3,0
38,30,60.3,3,1
47,44,36.4,1,-1
75,60,45.3,2,-1
87,79,55.2,4,1
48,56,44.8,2,0
62,47,74.7,1,-1
30,70,31.5,4,0
38,39,38,2,1
44,64,45.5,2,0
75,38,70.9,3,1
48,33,24.6,3,1
70,41,57.2,3,-1
87,79,41.5,1,0
35,39,37,2,0
54,30,47.5,2,0
64,56,61.8,1,0
62,47,62.1,1,-1
64,75,31.4,1,0
38,87,37.5,2,-1
79,41,59.7,4,1
47,62,53.6,1,0
47,70,42.6,1,-1
30,60,44.6,1,-1
39,54,55.9,4,1
44,33,44,1,0
54,47,38.8,1,0
70,70,38.6,2,1
47,33,53.3,3,1
39,38,35.5,1,-1
60,62,64.1,1,0
87,48,71.5,2,1
41,56,50.5,2,0
87,47,73.7,2,0
38,44,39.3,1,-1
33,39,47.2,1,-1
62,35,63.7,1,-1
64,79,38.3,1,-1
48,44,31.2,2,0
87,62,41.6,2,1
47,47,43.7,1,-1
41,39,49.5,2,1
79,47,69.5,1,-1
48,70,28.6,1,0
30,64,43.5,2,0
87,62,47,2,-1
33,75,32.4,2,-1
41,79,39.9,8,1
35,38,59.1,2,1
64,48,59.9,2,1
41,60,35.6,2,0
54,56,43,2,1
41,56,53.5,2,1
87,33,64.5,2,0
38,30,41.8,1,0
39,47,54,1,0
70,30,62.7,2,0
44,62,45.9,1,-1
38,48,46.5,3,1
75,56,51.9,1,-1
33,54,27.3,2,1
47,33,61.9,3,1
47,70,51.3,1,-1
54,47,39.5,2,1
38,33,53.1,1,0
54,62,60.5,1,-1
44,35,57.9,2,1
30,33,55.2,1,-1
87,70,48.3,1,0
39,56,37.1,2,0
56,47,44.2,1,-1
60,48,57.1,3,1
39,87,37,2,0
60,38,53.8,4,1
47,39,61.9,1,0
64,48,58.4,1,-1
60,33,59.8,2,1
41,30,49.6,1,0
47,64,38.2,1,-1
87,79,59.6,2,1
35,35,34.2,2,0
54,62,52.3,3,1
41,39,37.6,1,0
54,38,56.2,1,0
35,70,23.6,1,-1
70,35,60.5,1,-1
30,47,46.5,1,-1
41,30,41,2,-1
38,56,56.6,1,0
60,41,52.1,3,1
79,44,52.1,3,1
47,56,39.2,1,0
62,70,45.3,1,-1
47,35,43.1,1,0
48,56,35.7,1,0
38,35,48.5,2,1
64,56,46.5,2,1
47,64,61.4,1,-1
56,62,56.5,1,-1
48,33,49.2,3,1
38,44,51.4,1,0
33,79,37.7,2,0
70,47,64.7,1,0
39,47,52.5,3,1
41,47,43.2,1,-1
75,35,58.6,1,0
62,60,63.5,2,0
33,75,42.2,1,-1
60,39,39.2,1,0
39,87,58,1,0
79,60,72.5,3,1
62,48,53.4,3,1
44,54,49.3,2,0
70,39,64,2,1
64,54,48.4,5,1
44,30,56.6,2,-1
30,56,41,1,-1
64,75,64.8,2,0
60,38,43.8,3,1
48,47,46.2,1,0
35,38,45.9,2,-1
47,44,42.4,2,1
47,35,55.5,5,1
33,38,34.8,1,-1
64,87,61.3,2,-1
87,41,42.8,1,-1
47,79,47.8,2,1
35,41,42.5,1,0
38,79,36.2,2,-1
75,48,55.9,2,1
38,30,35.5,1,0
39,79,51.5,3,-1
33,33,47.6,1,-1
41,38,35.2,1,-1
56,30,58.6,1,0
47,87,35.3,2,0
70,75,65.9,1,0
47,79,48.7,5,1
39,87,33.5,2,-1
47,87,45.8,1,0
30,44,51,2,1
54,33,46.2,1,-1
54,70,42.5,3,1
64,75,67.6,1,-1
48,38,68.1,2,1
47,38,41.8,3,1
79,64,41.4,2,-1
41,64,34.2,3,-1
39,30,52.5,1,-1
48,60,37.8,1,0
47,62,65.6,1,0
47,33,49.6,2,-1
30,38,39.9,1,-1
38,47,46.1,6,1
47,38,44.9,1,0
70,48,62.5,2,1
62,35,68.8,1,0
60,48,54,2,1
62,35,51.4,1,-1
33,38,36.9,2,0
56,41,58.9,1,-1
44,75,43.2,1,-1
48,54,46.3,4,1
79,33,52.9,4,1
41,79,30.5,1,-1
47,79,33.2,1,-1
39,41,52.1,1,-1
47,56,49.1,1,0
54,87,39.5,1,-1
35,64,44.3,1,-1
60,41,69.2,1,-1
62,64,62.1,2,-1
35,30,42.9,2,1
64,87,57,1,-1
79,48,74.1,1,-1
87,44,59.5,2,-1
30,47,40.5,2,-1
70,60,79.7,1,0
70,62,58.3,2,1
41,44,54.1,3,1
60,47,54.9,1,0
64,47,61,3,1
39,56,61,1,-1
75,44,57,2,1
79,60,77.6,3,1
54,44,64.7,1,0
47,41,50.4,1,-1
44,75,36.3,1,-1
47,75,32.1,3,0
33,64,59.9,1,0
54,56,52.6,1,-1
75,75,75.1,3,1
38,38,63.3,1,0
79,33,70.2,2,1
30,64,52.3,1,0
38,47,63.8,3,1
38,30,53.2,1,-1
38,39,35.4,1,-1
60,87,39.1,1,0
48,62,33.7,3,1
70,47,65.1,1,-1
33,33,39.8,1,-1
70,87,70.4,3,1
48,35,47.4,1,0
30,56,56.5,1,-1
75,70,42.6,1,0
38,79,55.1,2,-1
54,75,56.9,1,0
44,48,55,1,-1
47,30,40.4,1,-1
39,47,45.9,2,-1
33,56,31.8,1,-1
39,35,38.2,5,1
60,30,36.2,2,1
79,64,54.5,2,0
47,60,52.8,3,1
41,64,62.2,1,-1
47,39,59.2,1,-1
44,56,35.6,2,1
35,56,26.4,1,0
62,54,54.5,1,-1
87,41,62.9,3,1
87,35,56.1,1,-1
54,47,58.1,1,0
79,62,52,1,-1
47,62,33.9,1,-1
30,79,45.9,1,-1
38,70,26.6,3,1
38,41,52.7,2,1
38,56,40.4,1,0
38,39,50.5,1,0
54,38,47.8,2,1
75,64,44,1,-1
64,30,62.5,2,1
30,54,48.5,1,-1
33,87,39,1,0
70,47,58.8,1,0
35,54,42.1,2,1
75,33,47.1,2,1
41,75,42.9,1,-1
60,44,64.3,3,1
41,47,42,2,0
38,35,62.2,1,-1
38,48,51,1,-1
35,87,54.1,2,0
70,30,57.3,3,1
38,33,58.2,2,1
33,44,56,2,1
79,44,56.9,5,1
38,39,58.5,1,0
48,47,53.5,1,-1
30,39,43.2,1,0
38,75,61.9,2,0
64,70,64.8,2,1
